Area;Year;mu5;mu5;mu5;mu5;mu5;mu5;mu5;mu5;W5;W5;W5;W5;W5;W5;W5;W5
1;2038;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;99,1667349847427;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;378,947324503808
2;2038;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;97,7488372495601;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;367,843249794367
3;2038;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;96,2760386253066;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;360,883060667144
4;2038;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;98,3235296143239;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;372,717517303605
1;2039;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;95,0388059835269;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;356,933205529684
2;2039;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;98,1000893177229;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;370,6670024777
3;2039;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;96,7715878623444;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;362,981697679941
4;2039;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;97,3393916271601;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;368,044463325436
1;2040;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;94,4732430192745;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;351,449834220024
2;2040;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;98,7266879412752;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;374,966342583801
3;2040;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;95,594240010963;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;356,597077103553
4;2040;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;96,4298395600651;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;362,8328121623
1;2041;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;95,8320641408445;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;356,737718117675
2;2041;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;98,572722540849;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;375,144138418918
3;2041;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;96,3641625528153;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;359,917167434909
4;2041;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;96,3589778439454;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;361,629878254362
1;2042;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;94,7188620221806;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;350,421922408566
2;2042;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;98,5718552831488;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;375,677626510766
3;2042;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;97,2420237460828;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;364,640862319262
4;2042;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;97,1127362801908;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;365,109134632978
1;2043;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;95,111332637601;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;351,572292926666
2;2043;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;98,4944841666827;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;375,56642427496
3;2043;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;96,4971439531095;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;361,27432009517
4;2043;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;97,2138485812194;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;365,802021739895
1;2044;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;95,5297245748809;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;353,480908381096
2;2044;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;97,7167632775974;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;371,42660206242
3;2044;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;97,0657571325512;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;364,271249477741
4;2044;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;97,5247566214328;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;367,65237740932
1;2045;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;95,4468641089534;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;353,168106161708
2;2045;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;97,763399883749;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;371,196906737371
3;2045;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;97,4890013560833;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;366,908047609097
4;2045;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;98,0574938531347;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;370,885578575342
1;2046;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;96,6374163592252;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;359,575500586859
2;2046;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;97,6958193400715;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;370,504112173422
3;2046;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;97,1120128450337;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;365,40724555775
4;2046;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;98,11417577053;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;371,800417404828
1;2047;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;96,4192270298598;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;359,326669727518
2;2047;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;97,4209746540785;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;368,725621005435
3;2047;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;96,9309919803004;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;364,531473092638
4;2047;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;98,595501934473;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;374,870372271579
1;2048;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;96,083953013973;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;358,004691639979
2;2048;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;97,063948394485;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;366,403721115565
3;2048;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;97,2384098130672;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;366,12536292851
4;2048;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;98,726248262601;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;376,216337738244
1;2049;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;95,3500334192552;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;354,121722888228
2;2049;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;97,4310067383334;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;367,910341981589
3;2049;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;97,2779971699693;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;366,500135263233
4;2049;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;98,3342044306168;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;374,567229581746
1;2050;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;94,9590329964451;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;351,527080215502
2;2050;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;98,2368051402721;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;372,23594166431
3;2050;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;97,5592708804696;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;368,144172025304
4;2050;48,7405088676469;60,4551068350603;69,5784449054485;76,683707738892;82,217291997506;86,5268517513061;89,8831402622587;98,3735779175556;172,192606870624;172,30789152541;172,35348542388;172,37542268816;172,387360759396;172,394432229829;172,398887772909;374,824715208576
