Area;Year;Size2;Size3;Size4;Size5;Size6;Size7;Size8;Size9;Size10;Size11;Size12;Size13;Size14;Size15;Size16;Size17;Size18;Size19;Size20;Size21;Size22;Size23;Size24;Size25;Size26;Size27;Size28;Size29;Size30;Size31;Size32;Size33;Size34;Size35;Size36;Size37;Size38;Size39;Size40;Size41;Size42;Size43;Size44;Size45;Size46;Size47;Size48;Size49;Size50;Size51;Size52;Size53;Size54;Size55;Size56;Size57;Size58;Size59;Size60;Size61;Size62;Size63;Size64;Size65;Size66;Size67;Size68;Size69;Size70;Size71;Size72;Size73;Size74;Size75;Size76;Size77;Size78;Size79;Size80;Size81;Size82;Size83;Size84;Size85;Size86;Size87;Size88;Size89;Size90;Size91;Size92;Size93;Size94;Size95;Size96;Size97;Size98;Size99;Size100;Size101;Size102;Size103;Size104;Size105;Size106;Size107;Size108;Size109;Size110;Size111;Size112;Size113;Size114;Size115;Size116;Size117;Size118;Size119;Size120;Size121
1;2042;8,32439100715592E-03;8,3246938360498E-03;8,32499279568046E-03;8,32528788558627E-03;8,32557910531252E-03;8,32586645441137E-03;8,32614993244187E-03;8,32642953896997E-03;8,3267052735685E-03;8,32697713581721E-03;8,32724512530271E-03;8,32750924161855E-03;8,32776948436515E-03;8,32802585314984E-03;8,32827834758685E-03;8,32852696729732E-03;8,32877171190929E-03;8,3290125810577E-03;8,32924957438441E-03;8,32948269153817E-03;8,32971193217467E-03;8,32993729595647E-03;8,33015878255308E-03;8,33037639164089E-03;8,33059012290323E-03;8,33079997603032E-03;8,33100595071933E-03;8,33120804667431E-03;8,33140626360624E-03;8,33160060123304E-03;8,33179105927952E-03;8,33197763747741E-03;8,33216033556539E-03;8,33233915328904E-03;8,33251409040085E-03;8,33268514666027E-03;8,33285232183364E-03;8,33301561569424E-03;8,33317502802228E-03;8,33333055860487E-03;8,33348220723609E-03;8,3336299737169E-03;8,33377385785521E-03;8,33391385946587E-03;8,33404997837063E-03;8,3341822143982E-03;8,33431056738418E-03;8,33443503717115E-03;8,33455562360857E-03;8,33467232655286E-03;8,33478514586736E-03;8,33489408142235E-03;8,33499913309503E-03;8,33510030076955E-03;8,33519758433695E-03;8,33529098369525E-03;8,33538049874937E-03;8,33546612941118E-03;8,33554787559947E-03;8,33562573723996E-03;8,33569971426533E-03;8,33576980661515E-03;8,33583601423594E-03;8,33589833708117E-03;8,33595677511122E-03;8,33601132829339E-03;8,33606199660195E-03;8,33610878001807E-03;8,33615167852987E-03;8,33619069213237E-03;8,33622582082757E-03;8,33625706462435E-03;8,33628442353855E-03;8,33630789759293E-03;8,33632748681718E-03;8,33634319124792E-03;8,3363550109287E-03;8,33636294590999E-03;8,3363669962492E-03;8,33636716201066E-03;8,33636344326562E-03;8,33635584009226E-03;8,33634435257569E-03;8,33632898080794E-03;8,33630972488797E-03;8,33628658492165E-03;8,33625956102178E-03;8,33622865330809E-03;8,33619386190722E-03;8,33615518695272E-03;8,33611262858509E-03;8,33606618695172E-03;8,33601586220692E-03;8,33596165451195E-03;8,33590356403493E-03;8,33584159095094E-03;8,33577573544195E-03;8,33570599769686E-03;8,33563237791147E-03;8,33555487628848E-03;8,33547349303753E-03;8,33538822837513E-03;8,33529908252473E-03;8,33520605571667E-03;8,3351091481882E-03;8,33500836018346E-03;8,33490369195351E-03;8,33479514375631E-03;8,33468271585669E-03;8,33456640852643E-03;8,33444622204415E-03;8,33432215669541E-03;8,33419421277263E-03;8,33406239057516E-03;8,3339266904092E-03;8,33378711258787E-03;8,33364365743117E-03;8,33349632526596E-03;8,33334511642603E-03;8,33319003125201E-03
2;2042;8,32420525068306E-03;8,32449859266736E-03;8,32478838507051E-03;8,32507462749851E-03;8,32535731956265E-03;8,32563646087949E-03;8,32591205107088E-03;8,32618408976394E-03;8,32645257659108E-03;8,32671751118999E-03;8,32697889320366E-03;8,32723672228036E-03;8,32749099807363E-03;8,32774172024232E-03;8,32798888845056E-03;8,32823250236777E-03;8,32847256166867E-03;8,32870906603326E-03;8,32894201514684E-03;0,0083291714087;8,32939724638862E-03;8,32961952791389E-03;8,32983825298228E-03;8,33005342130557E-03;8,33026503260083E-03;8,33047308659043E-03;8,33067758300203E-03;8,33087852156861E-03;8,33107590202844E-03;8,33126972412508E-03;8,33145998760741E-03;8,3316466922296E-03;8,33182983775113E-03;8,33200942393678E-03;8,33218545055663E-03;8,33235791738607E-03;8,3325268242058E-03;8,33269217080182E-03;8,33285395696543E-03;8,33301218249326E-03;8,33316684718721E-03;8,33331795085453E-03;8,33346549330773E-03;8,33360947436468E-03;8,33374989384853E-03;8,33388675158774E-03;8,33402004741609E-03;8,33414978117265E-03;8,33427595270183E-03;8,33439856185332E-03;8,33451760848216E-03;8,33463309244866E-03;8,33474501361846E-03;8,33485337186252E-03;8,3349581670571E-03;8,33505939908377E-03;8,33515706782944E-03;8,3352511731863E-03;8,33534171505185E-03;8,33542869332895E-03;8,33551210792572E-03;8,33559195875562E-03;8,33566824573742E-03;8,33574096879521E-03;8,33581012785838E-03;8,33587572286163E-03;8,33593775374501E-03;8,33599622045383E-03;8,33605112293876E-03;8,33610246115576E-03;8,33615023506611E-03;8,33619444463641E-03;8,33623508983856E-03;8,33627217064978E-03;8,33630568705261E-03;8,33633563903489E-03;8,33636202658979E-03;8,33638484971579E-03;8,33640410841666E-03;8,33641980270152E-03;8,33643193258476E-03;8,33644049808612E-03;8,33644549923065E-03;8,33644693604867E-03;8,33644480857587E-03;8,3364391168532E-03;8,33642986092696E-03;8,33641704084874E-03;8,33640065667544E-03;8,33638070846928E-03;8,33635719629779E-03;8,3363301202338E-03;8,33629948035545E-03;8,33626527674619E-03;8,33622750949479E-03;8,33618617869531E-03;8,33614128444713E-03;8,33609282685492E-03;8,33604080602869E-03;8,33598522208371E-03;8,3359260751406E-03;8,33586336532524E-03;8,33579709276886E-03;8,33572725760796E-03;8,33565385998435E-03;8,33557690004515E-03;8,33549637794278E-03;8,33541229383495E-03;8,33532464788469E-03;8,33523344026031E-03;8,33513867113543E-03;8,33504034068898E-03;8,33493844910514E-03;8,33483299657345E-03;8,33472398328869E-03;8,33461140945098E-03;8,33449527526571E-03;8,33437558094357E-03;8,33425232670053E-03;8,33412551275787E-03
3;2042;8,32422688184678E-03;8,32452051638189E-03;8,32481058469448E-03;8,3250970863858E-03;8,32538002106254E-03;8,32565938833681E-03;8,32593518782613E-03;8,32620741915348E-03;8,32647608194725E-03;8,32674117584127E-03;8,32700270047479E-03;8,32726065549251E-03;8,32751504054455E-03;8,32776585528648E-03;8,32801309937929E-03;8,32825677248941E-03;8,32849687428872E-03;8,32873340445453E-03;8,32896636266959E-03;8,3291957486221E-03;8,32942156200567E-03;8,32964380251941E-03;8,32986246986781E-03;8,33007756376084E-03;8,33028908391392E-03;8,33049703004789E-03;8,33070140188906E-03;8,33090219916916E-03;8,3310994216254E-03;8,33129306900041E-03;8,3314831410423E-03;8,33166963750459E-03;8,33185255814629E-03;8,33203190273182E-03;8,3322076710311E-03;8,33237986281945E-03;8,33254847787769E-03;8,33271351599206E-03;8,33287497695427E-03;8,33303286056148E-03;8,33318716661631E-03;8,33333789492681E-03;8,33348504530653E-03;8,33362861757444E-03;8,33376861155497E-03;8,33390502707803E-03;8,33403786397896E-03;8,33416712209858E-03;8,33429280128314E-03;8,33441490138439E-03;8,33453342225949E-03;8,3346483637711E-03;8,33475972578732E-03;8,33486750818171E-03;8,33497171083328E-03;8,33507233362652E-03;8,33516937645138E-03;8,33526283920325E-03;8,33535272178299E-03;8,33543902409692E-03;8,33552174605683E-03;8,33560088757996E-03;8,33567644858901E-03;8,33574842901215E-03;8,33581682878301E-03;8,33588164784066E-03;8,33594288612966E-03;0,0083360005436;8,33605462020718E-03;8,3361051159121E-03;8,33615203068116E-03;8,33619536448621E-03;8,33623511730457E-03;0,008336271289119;8,33630387991773E-03;8,33633288969447E-03;8,33635831844835E-03;8,33638016618399E-03;8,33639843291146E-03;8,3364131186463E-03;8,33642422340948E-03;8,33643174722747E-03;8,33643569013216E-03;8,33643605216092E-03;8,33643283335657E-03;8,3364260337674E-03;8,33641565344713E-03;8,33640169245497E-03;8,33638415085556E-03;8,33636302871902E-03;8,33633832612089E-03;8,33631004314221E-03;8,33627817986943E-03;8,33624273639449E-03;8,33620371281476E-03;8,33616110923308E-03;8,33611492575773E-03;8,33606516250245E-03;8,33601181958642E-03;8,33595489713429E-03;8,33589439527614E-03;8,33583031414752E-03;8,3357626538894E-03;8,33569141464823E-03;8,33561659657589E-03;8,33553819982971E-03;8,33545622457246E-03;8,33537067097236E-03;8,33528153920309E-03;8,33518882944375E-03;8,33509254187889E-03;8,33499267669851E-03;8,33488923409805E-03;8,33478221427837E-03;8,33467161744581E-03;8,33455744381211E-03;8,33443969359447E-03;8,33431836701551E-03;8,3341934643033E-03;8,33406498569135E-03
4;2042;8,32421857434495E-03;8,3245085759559E-03;8,32479510697978E-03;8,32507816703377E-03;8,32535775574026E-03;8,32563387272672E-03;8,32590651762583E-03;8,32617569007537E-03;8,32644138971831E-03;8,32670361620275E-03;8,32696236918194E-03;8,3272176483143E-03;8,3274694532634E-03;8,32771778369796E-03;8,32796263929185E-03;8,32820401972412E-03;8,32844192467895E-03;8,32867635384572E-03;8,32890730691892E-03;8,32913478359823E-03;8,3293587835885E-03;8,32957930659971E-03;8,32979635234705E-03;8,33000992055082E-03;8,33022001093652E-03;8,33042662323482E-03;8,33062975718152E-03;8,33082941251764E-03;8,33102558898931E-03;8,33121828634788E-03;8,33140750434982E-03;8,33159324275681E-03;8,33177550133569E-03;8,33195427985845E-03;8,33212957810227E-03;8,3323013958495E-03;8,33246973288766E-03;8,33263458900945E-03;8,33279596401272E-03;8,33295385770051E-03;8,33310826988105E-03;8,33325920036772E-03;8,33340664897908E-03;8,33355061553887E-03;0,008333691099876;8,33382810182457E-03;8,33396162122384E-03;8,33409165791826E-03;8,33421821175745E-03;8,3343412825962E-03;8,33446087029449E-03;8,33457697471748E-03;8,33468959573549E-03;8,33479873322405E-03;8,33490438706383E-03;8,33500655714072E-03;8,33510524334574E-03;8,33520044557514E-03;8,33529216373031E-03;8,33538039771784E-03;8,33546514744951E-03;8,33554641284225E-03;8,33562419381818E-03;8,33569849030462E-03;8,33576930223404E-03;8,33583662954411E-03;8,33590047217768E-03;8,33596083008276E-03;8,33601770321257E-03;8,33607109152548E-03;8,33612099498506E-03;8,33616741356005E-03;8,33621034722437E-03;8,33624979595714E-03;8,33628575974261E-03;8,33631823857027E-03;8,33634723243474E-03;8,33637274133585E-03;8,33639476527858E-03;8,33641330427313E-03;8,33642835833483E-03;8,33643992748422E-03;8,33644801174701E-03;8,33645261115409E-03;8,3364537257415E-03;8,33645135555051E-03;8,33644550062752E-03;8,33643616102412E-03;8,33642333679709E-03;8,33640702800835E-03;8,33638723472504E-03;8,33636395701943E-03;8,33633719496901E-03;8,3363069486564E-03;8,33627321816942E-03;8,33623600360105E-03;8,33619530504945E-03;8,33615112261795E-03;8,33610345641503E-03;8,33605230655438E-03;8,33599767315484E-03;8,3359395563404E-03;8,33587795624024E-03;8,33581287298871E-03;8,33574430672533E-03;8,33567225759476E-03;8,33559672574684E-03;8,3355177113366E-03;8,33543521452419E-03;8,33534923547496E-03;8,33525977435941E-03;8,3351668313532E-03;8,33507040663714E-03;8,33497050039723E-03;8,3348671128246E-03;8,33476024411556E-03;8,33464989447157E-03;8,33453606409925E-03;8,33441875321035E-03;8,33429796202183E-03
1;2043;8,32439161361671E-03;8,32469621960343E-03;8,32499691102304E-03;8,32529368740683E-03;8,32558654829308E-03;8,32587549322706E-03;8,32616052176106E-03;8,32644163345435E-03;8,3267188278732E-03;8,32699210459089E-03;8,32726146318768E-03;8,32752690325087E-03;8,32778842437473E-03;8,32804602616057E-03;8,32829970821667E-03;8,32854947015836E-03;8,32879531160795E-03;8,32903723219477E-03;8,32927523155517E-03;8,32950930933251E-03;8,32973946517716E-03;8,32996569874651E-03;8,33018800970498E-03;8,33040639772399E-03;8,33062086248199E-03;8,33083140366445E-03;8,33103802096385E-03;8,33124071407972E-03;8,33143948271858E-03;0,008331634326594;8,33182524542656E-03;8,33201223894388E-03;8,33219530688059E-03;8,33237444897837E-03;8,33254966498591E-03;8,33272095465894E-03;8,3328883177602E-03;8,33305175405949E-03;8,33321126333363E-03;8,33336684536647E-03;8,33351849994888E-03;8,33366622687879E-03;8,33381002596113E-03;8,33394989700791E-03;8,33408583983813E-03;8,33421785427785E-03;8,33434594016016E-03;8,33447009732519E-03;8,33459032562009E-03;8,33470662489906E-03;8,33481899502334E-03;8,3349274358612E-03;8,33503194728795E-03;8,33513252918594E-03;8,33522918144456E-03;8,33532190396022E-03;8,3354106966364E-03;8,33549555938358E-03;8,33557649211932E-03;8,33565349476819E-03;8,3357265672618E-03;8,33579570953881E-03;8,33586092154491E-03;8,33592220323284E-03;8,33597955456236E-03;8,33603297550027E-03;8,33608246602044E-03;8,33612802610375E-03;8,3361696557381E-03;8,33620735491847E-03;8,33624112364685E-03;8,33627096193228E-03;8,33629686979082E-03;8,33631884724558E-03;8,33633689432671E-03;8,33635101107138E-03;8,33636119752381E-03;8,33636745373524E-03;8,33636977976396E-03;8,33636817567528E-03;8,33636264154155E-03;8,33635317744215E-03;8,3363397834635E-03;8,33632245969904E-03;8,33630120624925E-03;8,33627602322163E-03;8,33624691073071E-03;8,33621386889807E-03;8,33617689785229E-03;8,33613599772899E-03;8,33609116867081E-03;8,33604241082743E-03;8,33598972435553E-03;8,33593310941884E-03;8,3358725661881E-03;8,33580809484106E-03;8,33573969556252E-03;8,33566736854427E-03;8,33559111398513E-03;8,33551093209095E-03;8,33542682307457E-03;8,33533878715587E-03;8,33524682456173E-03;8,33515093552604E-03;8,33505112028973E-03;8,3349473791007E-03;8,33483971221389E-03;8,33472811989122E-03;8,33461260240165E-03;8,33449316002113E-03;8,33436979303259E-03;8,33424250172601E-03;8,33411128639833E-03;8,33397614735351E-03;8,3338370849025E-03;8,33369409936325E-03;8,3335471910607E-03;8,3333963603268E-03;8,33324160750047E-03;8,33308293292763E-03
2;2043;8,32411816085657E-03;8,32440658130402E-03;8,32469161405426E-03;8,32497325874674E-03;8,32525151502543E-03;8,32552638253879E-03;8,32579786093981E-03;8,32606594988597E-03;8,32633064903927E-03;8,32659195806621E-03;8,32684987663782E-03;8,32710440442964E-03;8,3273555411217E-03;8,32760328639857E-03;8,32784763994933E-03;8,32808860146757E-03;8,32832617065138E-03;8,32856034720341E-03;8,32879113083079E-03;8,32901852124519E-03;8,32924251816277E-03;8,32946312130425E-03;8,32968033039485E-03;8,32989414516429E-03;8,33010456534686E-03;8,33031159068133E-03;8,33051522091101E-03;8,33071545578373E-03;8,33091229505184E-03;8,33110573847224E-03;8,33129578580631E-03;0,00833148243682;8,33166569128375E-03;8,33184554897256E-03;8,33202200966593E-03;8,3321950731479E-03;8,33236473920704E-03;8,33253100763644E-03;8,33269387823373E-03;8,33285335080105E-03;8,3330094251451E-03;8,33316210107708E-03;8,33331137841275E-03;8,33345725697237E-03;8,33359973658076E-03;8,33373881706724E-03;8,3338744982657E-03;8,33400678001455E-03;8,3341356621567E-03;8,33426114453964E-03;8,33438322701537E-03;8,33450190944043E-03;8,33461719167588E-03;8,33472907358734E-03;8,33483755504495E-03;8,33494263592337E-03;8,33504431610183E-03;8,33514259546406E-03;8,33523747389836E-03;8,33532895129754E-03;8,33541702755895E-03;8,33550170258448E-03;8,33558297628056E-03;8,33566084855816E-03;8,33573531933278E-03;8,33580638852444E-03;8,33587405605773E-03;8,33593832186175E-03;8,33599918587016E-03;8,33605664802113E-03;8,3361107082574E-03;8,33616136652622E-03;8,33620862277939E-03;8,33625247697325E-03;8,33629292906866E-03;8,33632997903104E-03;8,33636362683034E-03;8,33639387244103E-03;8,33642071584215E-03;8,33644415701726E-03;8,33646419595444E-03;8,33648083264634E-03;8,33649406709014E-03;8,33650389928753E-03;8,33651032924477E-03;8,33651335697263E-03;8,33651298248645E-03;8,33650920580608E-03;8,33650202695591E-03;8,33649144596487E-03;8,33647746286644E-03;8,33646007769861E-03;8,33643929050392E-03;8,33641510132946E-03;8,33638751022682E-03;8,33635651725217E-03;8,33632212246617E-03;8,33628432593405E-03;8,33624312772555E-03;8,33619852791497E-03;8,33615052658111E-03;8,33609912380735E-03;8,33604431968155E-03;8,33598611429615E-03;8,3359245077481E-03;8,33585950013887E-03;8,33579109157449E-03;8,33571928216552E-03;8,33564407202702E-03;8,33556546127861E-03;8,33548345004444E-03;8,33539803845318E-03;8,33530922663803E-03;8,33521701473672E-03;8,33512140289152E-03;8,33502239124921E-03;8,33491997996112E-03;8,33481416918308E-03;8,33470495907548E-03;8,3345923498032E-03
3;2043;8,32419723298669E-03;8,32448924151277E-03;8,32477773767598E-03;8,32506272108887E-03;8,32534419136912E-03;8,32562214813958E-03;8,32589659102826E-03;8,32616751966834E-03;8,32643493369816E-03;8,32669883276121E-03;8,32695921650616E-03;8,32721608458684E-03;8,32746943666226E-03;8,32771927239657E-03;8,32796559145912E-03;8,3282083935244E-03;8,3284476782721E-03;8,32868344538707E-03;8,32891569455931E-03;8,32914442548403E-03;8,32936963786159E-03;8,32959133139753E-03;8,32980950580256E-03;8,33002416079259E-03;8,33023529608867E-03;8,33044291141706E-03;8,33064700650917E-03;8,33084758110162E-03;8,33104463493618E-03;8,33123816775982E-03;8,33142817932469E-03;8,3316146693881E-03;8,33179763771258E-03;8,3319770840658E-03;8,33215300822064E-03;8,33232540995516E-03;8,33249428905261E-03;8,3326596453014E-03;8,33282147849516E-03;8,33297978843267E-03;8,33313457491792E-03;8,3332858377601E-03;8,33343357677354E-03;8,3335777917778E-03;8,33371848259761E-03;8,33385564906291E-03;8,33398929100878E-03;8,33411940827554E-03;8,33424600070868E-03;8,33436906815887E-03;8,33448861048199E-03;8,3346046275391E-03;8,33471711919644E-03;8,33482608532546E-03;8,33493152580278E-03;8,33503344051024E-03;8,33513182933485E-03;8,33522669216882E-03;8,33531802890954E-03;8,33540583945961E-03;8,33549012372681E-03;8,33557088162412E-03;8,3356481130697E-03;8,33572181798692E-03;8,33579199630433E-03;8,33585864795568E-03;8,3359217728799E-03;8,33598137102112E-03;8,33603744232867E-03;8,33608998675708E-03;8,33613900426604E-03;8,33618449482046E-03;8,33622645839043E-03;8,33626489495124E-03;8,33629980448338E-03;8,33633118697251E-03;8,3363590424095E-03;8,33638337079041E-03;8,33640417211648E-03;8,33642144639415E-03;8,33643519363506E-03;8,33644541385602E-03;8,33645210707906E-03;8,33645527333138E-03;8,33645491264537E-03;8,33645102505862E-03;8,3364436106139E-03;8,33643266935919E-03;8,33641820134763E-03;8,33640020663757E-03;8,33637868529254E-03;8,33635363738126E-03;8,33632506297765E-03;8,3362929621608E-03;0,008336257335015;8,33621818162971E-03;8,33617550209958E-03;8,33612929652447E-03;8,33607956500941E-03;8,3360263076646E-03;8,33596952460543E-03;8,33590921595251E-03;8,33584538183157E-03;8,33577802237358E-03;8,33570713771466E-03;8,33563272799611E-03;8,33555479336444E-03;8,33547333397131E-03;8,33538834997357E-03;8,33529984153325E-03;8,33520780881756E-03;8,33511225199888E-03;8,33501317125477E-03;8,33491056676798E-03;8,33480443872641E-03;8,33469478732315E-03;8,33458161275647E-03;8,33446491522979E-03;8,33434469495172E-03;8,33422095213604E-03
4;2043;8,32419521605086E-03;8,32448492880896E-03;8,32477118826472E-03;8,32505399404042E-03;8,32533334576329E-03;8,32560924306558E-03;8,32588168558451E-03;8,3261506729623E-03;8,32641620484617E-03;8,32667828088831E-03;8,32693690074593E-03;8,32719206408121E-03;8,32744377056136E-03;8,32769201985854E-03;8,32793681164996E-03;8,32817814561779E-03;8,3284160214492E-03;8,32865043883639E-03;8,32888139747652E-03;8,3291088970718E-03;8,32933293732939E-03;8,3295535179615E-03;8,32977063868532E-03;8,32998429922304E-03;8,33019449930186E-03;8,33040123865399E-03;8,33060451701666E-03;8,33080433413208E-03;8,33100068974749E-03;8,33119358361512E-03;8,33138301549222E-03;8,33156898514105E-03;8,33175149232889E-03;8,33193053682801E-03;8,33210611841569E-03;8,33227823687426E-03;8,33244689199101E-03;8,33261208355829E-03;8,33277381137343E-03;8,33293207523879E-03;8,33308687496175E-03;8,33323821035468E-03;8,33338608123499E-03;8,3335304874251E-03;8,33367142875244E-03;8,33380890504946E-03;8,33394291615362E-03;8,33407346190742E-03;8,33420054215834E-03;8,33432415675892E-03;8,33444430556668E-03;8,33456098844419E-03;8,33467420525901E-03;8,33478395588375E-03;0,008334890240196;8,33499305807841E-03;8,33509240941863E-03;8,33518829410932E-03;8,33528071204818E-03;8,33536966313791E-03;8,33545514728626E-03;8,33553716440596E-03;8,3356157144148E-03;8,33569079723556E-03;8,33576241279606E-03;8,33583056102912E-03;8,33589524187261E-03;8,3359564552694E-03;8,33601420116739E-03;8,33606847951948E-03;8,33611929028363E-03;8,33616663342278E-03;8,3362105089049E-03;8,33625091670302E-03;8,33628785679513E-03;8,33632132916428E-03;8,33635133379853E-03;8,33637787069096E-03;8,33640093983967E-03;8,33642054124778E-03;8,33643667492342E-03;8,33644934087976E-03;8,33645853913497E-03;8,33646426971225E-03;8,33646653263982E-03;8,3364653279509E-03;8,33646065568375E-03;8,33645251588164E-03;8,33644090859286E-03;8,3364258338707E-03;8,3364072917735E-03;8,33638528236459E-03;8,33635980571232E-03;8,33633086189007E-03;8,33629845097622E-03;8,33626257305416E-03;8,33622322821232E-03;8,33618041654413E-03;8,33613413814802E-03;8,33608439312745E-03;8,33603118159089E-03;8,33597450365182E-03;8,33591435942874E-03;8,33585074904514E-03;8,33578367262954E-03;8,33571313031547E-03;8,33563912224146E-03;8,33556164855104E-03;8,33548070939277E-03;8,33539630492021E-03;8,33530843529192E-03;8,33521710067147E-03;8,33512230122744E-03;8,33502403713341E-03;8,33492230856796E-03;8,33481711571469E-03;8,33470845876217E-03;8,33459633790401E-03;8,3344807533388E-03;8,33436170527014E-03
1;2044;8,32423791104244E-03;8,3245364297357E-03;8,32483125369927E-03;8,32512238251326E-03;8,32540981576361E-03;8,32569355304198E-03;8,32597359394587E-03;8,32624993807851E-03;8,32652258504894E-03;8,32679153447196E-03;8,32705678596818E-03;8,32731833916397E-03;8,3275761936915E-03;8,32783034918873E-03;8,32808080529938E-03;0,008328327561673;8,3285706179649E-03;8,32880997383618E-03;8,32904562895375E-03;8,32927758299029E-03;8,3295058356243E-03;8,32973038654006E-03;8,32995123542763E-03;8,33016838198289E-03;8,33038182590751E-03;8,33059156690894E-03;8,33079760470046E-03;8,33099993900113E-03;8,33119856953581E-03;8,33139349603515E-03;8,33158471823563E-03;8,33177223587952E-03;8,33195604871487E-03;8,33213615649556E-03;8,33231255898128E-03;8,33248525593749E-03;8,33265424713549E-03;8,33281953235236E-03;8,33298111137102E-03;8,33313898398015E-03;8,33329314997428E-03;8,33344360915373E-03;8,33359036132461E-03;8,33373340629888E-03;8,33387274389428E-03;8,33400837393437E-03;8,33414029624852E-03;8,33426851067189E-03;8,33439301704549E-03;8,33451381521611E-03;8,33463090503637E-03;8,33474428636469E-03;8,33485395906531E-03;8,33495992300826E-03;8,33506217806943E-03;8,33516072413048E-03;8,3352555610789E-03;8,33534668880799E-03;8,33543410721687E-03;8,33551781621047E-03;8,33559781569952E-03;8,3356741056006E-03;8,33574668583606E-03;8,3358155563341E-03;8,33588071702871E-03;8,33594216785972E-03;8,33599990877274E-03;8,33605393971922E-03;8,33610426065642E-03;8,33615087154741E-03;8,33619377236108E-03;8,33623296307213E-03;8,33626844366107E-03;8,33630021411424E-03;8,33632827442377E-03;8,33635262458762E-03;8,33637326460956E-03;8,33639019449918E-03;8,33640341427187E-03;8,33641292394884E-03;8,33641872355711E-03;8,33642081312953E-03;8,33641919270473E-03;8,33641386232717E-03;8,33640482204714E-03;8,3363920719207E-03;8,33637561200975E-03;0,008336355442382;8,33633156311095E-03;8,33630397427594E-03;8,33627267596209E-03;8,33623766826034E-03;8,33619895126746E-03;8,33615652508597E-03;8,33611038982427E-03;8,33606054559652E-03;8,33600699252269E-03;8,33594973072857E-03;8,33588876034575E-03;8,33582408151162E-03;8,33575569436937E-03;8,33568359906802E-03;8,33560779576235E-03;8,33552828461298E-03;8,33544506578631E-03;8,33535813945454E-03;8,33526750579569E-03;8,33517316499355E-03;8,33507511723773E-03;8,33497336272362E-03;8,33486790165244E-03;8,33475873423116E-03;8,33464586067257E-03;8,33452928119525E-03;8,33440899602359E-03;8,33428500538774E-03;8,33415730952366E-03;8,3340259086731E-03;8,3338908030836E-03;8,33375199300848E-03
2;2044;8,32446696034889E-03;8,32477048449277E-03;8,32507008935793E-03;8,32536577446746E-03;8,32565753935184E-03;8,32594538354892E-03;8,32622930660393E-03;8,32650930806949E-03;8,32678538750559E-03;8,32705754447962E-03;8,32732577856633E-03;8,3275900893479E-03;8,32785047641385E-03;8,32810693936113E-03;8,32835947779407E-03;8,32860809132437E-03;8,32885277957117E-03;8,32909354216096E-03;8,32933037872767E-03;8,3295632889126E-03;8,32979227236445E-03;8,33001732873934E-03;8,33023845770079E-03;8,3304556589197E-03;8,3306689320744E-03;8,33087827685061E-03;8,33108369294148E-03;8,33128518004753E-03;8,33148273787673E-03;8,33167636614444E-03;8,33186606457341E-03;8,33205183289385E-03;8,33223367084334E-03;8,3324115781669E-03;8,33258555461694E-03;8,33275559995331E-03;8,33292171394326E-03;8,33308389636147E-03;8,33324214699001E-03;8,33339646561839E-03;8,33354685204354E-03;8,3336933060698E-03;8,33383582750892E-03;8,3339744161801E-03;8,33410907190993E-03;8,33423979453243E-03;8,33436658388906E-03;8,33448943982866E-03;8,33460836220752E-03;8,33472335088937E-03;8,33483440574532E-03;8,33494152665392E-03;8,33504471350116E-03;8,33514396618043E-03;8,33523928459255E-03;8,33533066864577E-03;8,33541811825575E-03;8,33550163334559E-03;8,33558121384579E-03;8,3356568596943E-03;8,33572857083647E-03;8,33579634722508E-03;8,33586018882035E-03;8,33592009558989E-03;8,33597606750877E-03;8,33602810455945E-03;8,33607620673182E-03;8,3361203740232E-03;8,33616060643833E-03;8,33619690398936E-03;8,33622926669588E-03;8,33625769458488E-03;8,33628218769079E-03;8,33630274605542E-03;8,33631936972806E-03;8,33633205876535E-03;8,3363408132314E-03;8,33634563319772E-03;8,33634651874321E-03;8,33634346995424E-03;8,33633648692454E-03;8,33632556975529E-03;8,33631071855506E-03;8,33629193343985E-03;8,33626921453305E-03;8,3362425619655E-03;8,33621197587539E-03;8,33617745640838E-03;8,3361390037175E-03;8,33609661796319E-03;8,33605029931331E-03;8,3360000479431E-03;8,33594586403524E-03;8,33588774777978E-03;8,33582569937418E-03;8,3357597190233E-03;8,33568980693941E-03;8,33561596334216E-03;8,3355381884586E-03;8,33545648252318E-03;8,33537084577773E-03;8,3352812784715E-03;8,3351877808611E-03;8,33509035321054E-03;8,33498899579122E-03;8,33488370888192E-03;8,33477449276881E-03;8,33466134774544E-03;8,33454427411273E-03;0,008334423272179;8,33429834225992E-03;8,33416948467857E-03;8,33403669976537E-03;8,33389998785814E-03;8,33375934930205E-03;8,33361478444964E-03;8,33346629366083E-03;8,33331387730289E-03;8,33315753575046E-03;8,33299726938553E-03
